Frequency_Hz,COB1_1uA_Input_ASD_nV_per_sqrtHz,COB1_2uA_Input_ASD_nV_per_sqrtHz,COB1_4uA_Input_ASD_nV_per_sqrtHz,COB2_1uA_Input_ASD_nV_per_sqrtHz,COB2_2uA_Input_ASD_nV_per_sqrtHz,COB2_4uA_Input_ASD_nV_per_sqrtHz,COB3_1uA_Input_ASD_nV_per_sqrtHz,COB3_2uA_Input_ASD_nV_per_sqrtHz,COB3_4uA_Input_ASD_nV_per_sqrtHz
3.11111111111111,26.9276581569315,40.0440466992729,85.753140414603,24.672599151803,23.3585055704176,722.566394075402,23.797410299717,18.1941763689831,866.547144675477
3.16666666666667,23.2057438491705,45.3777729589284,90.6050447064651,25.3281561864155,22.7955729994063,883.106682298752,20.4723351748583,21.9079703449102,1203.91016121682
3.22222222222222,29.2065162983463,40.8405641854572,79.9652849328685,24.9564611216897,19.9624266680712,840.965271565705,31.6878456925676,23.0694329910941,1361.81738891972
3.27777777777778,36.5925562965314,40.5906741830113,82.3889533559031,24.9403732063732,24.9207096036905,902.648159318764,29.493245626327,17.1820687402686,952.432421861183
3.33333333333333,33.9141553777102,34.4375008713482,83.2972182493165,27.6213278853498,28.4303413240094,828.332911426035,33.4866347305118,20.8404681194196,981.564007250599
3.38888888888889,32.123352887309,32.2746468592357,91.9379495946401,22.1719306059112,32.7558060936544,732.255345763043,37.0933895793704,20.6855253410845,1047.53277048965
3.44444444444444,26.2904270668056,48.0504421409196,87.1874100367944,15.7436253719131,29.1499889890254,1038.23981354555,33.6868498941003,23.8363672962135,1141.44278060483
3.5,20.5477522875141,36.1018211567478,83.9304219534474,25.235442738412,26.1433890901126,1118.64981625892,27.2380996194511,25.186883871809,1023.82271071734
3.55555555555555,25.4129338986294,34.1440145333426,83.5318775159303,29.0979363731574,30.1029858188238,1184.88252575795,29.9423983161232,26.9948780408613,894.443305939096
3.61111111111111,28.136322737231,40.2835053498624,85.4302179111758,21.083303816805,24.3290330424833,1255.10479929628,32.4109527555678,29.4889335870903,936.044559239573
3.66666666666667,26.8512648079257,41.8843785633114,88.8562800961366,23.8259623041471,24.9926054672712,925.913549497651,28.7207535179599,32.656486181192,989.599139105951
3.72222222222222,28.9765481100941,42.7517231137785,89.2174644215504,28.894785984991,30.812749119669,793.121020343212,17.3120618118877,26.6864013917718,998.836272623893
3.77777777777778,24.1638818112947,35.7555768925104,78.1456412318877,26.511889011915,28.7414476120613,828.541134433136,21.9005233042528,22.4062182999254,962.759575827536
3.83333333333333,25.9375635530034,33.3727113024509,90.6930241323937,27.0126828656995,27.610376363279,1033.45541707005,29.1773003319027,33.9714197450499,736.931143476102
3.88888888888889,39.7133492837381,36.3295042012697,99.8647570291098,27.8415821606183,38.1970919454514,1080.33851748607,29.5219370211151,35.341540077822,736.079782044291
