Frequency_Hz,Supply3V3_10Capture_ASD_nV_per_sqrtHz,Supply6V6_10Capture_ASD_nV_per_sqrtHz
34.4166554569079,23.3090609155976,13.7453557418555
34.5555257829921,14.1853405730883,13.5941757162624
34.6944333244355,13.9001719104629,12.7059105828867
34.8055444710455,16.6139187039722,12.8627148914418
34.9166556174295,24.421019111287,12.1467279590379
35.0277667635898,20.2842491785578,14.5795407642014
35.1388779095284,16.9083543728588,11.0316857855005
35.2499890552474,18.0134638037885,11.4408476412978
35.361100200749,20.7499678108778,13.5358384773009
35.4999710195092,21.2899973498487,14.3598967131284
35.6388780635646,18.9291611793464,13.7666718608616
35.7499892083209,22.2994196058164,14.1650982384868
35.8611003528687,21.0425821287196,13.3731690849917
35.9722114972099,26.9581403505188,18.5504756088215
36.1110826210601,21.3941587569835,14.1027305607355
36.2499893571717,19.2515118458508,14.3764060357973
36.3611005008048,19.7826195185375,14.9484617904706
36.4722116442398,24.3315022529381,9.53440483107943
36.5833227874784,29.8462906627086,14.703687931518
36.7221942062878,15.3806398440367,15.5428078423993
36.8611006447276,20.1036858275496,12.9489702861892
36.972211787293,18.1736164681427,14.7632918106295
37.0833229296698,20.9337778523573,11.4433258463741
37.2221945826218,23.3036736187158,13.7033128498355
37.3611007847982,27.8596207443069,18.5394343537434
37.4722119265285,24.6476819156143,15.2509994086098
37.5833230680778,24.0089945091953,15.5701810888264
37.7221949489794,17.2814506606367,13.3077277698605
37.8611009211692,15.6261505997041,11.6918495927317
37.9722120620973,16.6310172724401,12.1739344428151
38.111084116167,20.1881523132581,12.3078687588696
38.2499899136596,18.4702272810146,16.811522834109
38.3611010539853,23.8966132087275,14.952512150332
38.4999732777325,15.897983950647,10.3645259858607
38.6388789040645,17.4171787111785,16.9200982354948
38.749990043806,18.5941479118126,14.0550761982905
38.8888624338444,20.1451660336912,14.3827427516358
39.0277678924463,20.8373686418684,11.5817804352815
39.1388790316209,17.4026400340716,14.3683637811421
39.2777515846648,23.1985649144656,11.936891901118
39.416656878865,19.1664528660881,14.7986041774268
39.5555295463832,19.8999224950782,14.3137377432253
39.6944347251368,16.5571824061142,11.569154711736
39.8055458633779,22.7017810283355,12.6082533036312
39.9444186884911,27.4515092108273,23.911820007199
40.0833237083226,23.5131842056452,17.4789335194996
40.2221966441417,17.2451279067843,12.9501130437394
40.3611015523427,16.1587502498454,12.361819355257
40.4999745973523,18.5537890374796,11.3631933214166
40.6388793954572,18.9411811825613,12.9307205942975
40.7777525481729,22.0705829430383,9.23859307243802
40.9166572376847,22.7205711728471,13.0386557868849
41.0555304966519,21.6880964623811,14.6526691115358
41.1944350790429,18.7294574912665,11.4372568797737
41.3333084428364,22.8398427299166,13.1255143016226
41.4722129195494,17.9326537631312,12.4474348808289
41.6110863867726,26.2828819384144,16.8489983677182
41.7499907592213,18.3296124338256,11.9943488747036
41.8888643285051,20.7477619126362,12.7697826686566
42.0277685980749,21.4616357320039,13.2997234071714
