Frequency_Hz,COB1_1uA_Input_ASD_nV_per_sqrtHz
45.5555329719852,11.7551213087272
45.7499578357514,14.315691696976
45.944422052029,14.0494547795403
46.1110887996322,12.810468750137
46.3055138971778,14.3213566053759
46.4999778751167,13.0538958522295
46.694403133014,15.2047516933222
46.8888669475059,14.128196615841
47.083292363119,10.6055209889229
47.2777560168764,12.6854586213417
47.4721815876334,11.6668040888328
47.6666450833019,14.1254190964756
47.8610708066937,12.1273137753757
48.0832932151875,15.9475393523861
48.2777564676205,12.9610510060601
48.4721824259417,15.5310810595016
48.6666455267962,14.3164606496004
48.8610716315725,12.4309115017948
49.0832940325366,13.1568852601941
49.2777569000705,12.4871455592759
49.4721832303599,12.6204015276728
49.6944056269451,13.2887752515004
49.8888682669221,243.314941828873
50.0832948172461,418.445919679944
50.3055172096114,11.0102869547906
50.5277396004802,12.9285672195063
50.7499619898721,13.7465208361525
50.9444242497597,14.5423802348355
51.1388511678118,10.7547165168924
51.3610735532407,10.8885901699901
51.5832959372634,14.6453312348296
51.805518319898,13.0502738497723
52.0277407011622,11.1399822191038
52.2222025216632,12.1068991296465
52.4166298651298,10.4008384981154
52.638852242715,10.6605034854036
52.8610746189939,12.348862892492
53.0832969939829,10.867494514271
53.3055193676982,15.8938476073705
53.5277417401557,14.685636210396
53.7499641113709,11.8909345137318
53.9721864813592,12.1566828060325
54.1944088501356,10.860929978536
54.4166312177151,12.605621016614
54.6388535841123,14.1863590366829
54.8610759493414,13.3782500109425
55.1110551074586,11.3028112631336
55.3610762669093,11.2033561282128
55.5832986284388,14.1122983611866
55.8055209888589,12.7385903193577
56.0277433481828,13.2824552525995
56.2499657064233,13.0490943066579
56.4999453730384,12.0539803711537
56.7499660085698,12.8711124788942
56.972188363377,12.0448880049788
57.1944107171539,12.7659001353262
57.444390715607,13.2686426270489
57.6944110094467,12.7694552436113
57.9166333599568,13.9403538698184
58.1666136049509,14.4906720008054
58.4166336450361,12.6510098099907
58.6388559923996,14.779690915074
58.8888364779315,14.0531679173769
59.1388562705291,13.966981574644
59.3888369191846,16.9436127648031
59.6388565439949,14.8555449430895
59.8610788862911,32.9214903421906
60.1110597658131,50.3592131259769
60.361079153225,16.9593689755864
60.6110601893773,14.749247851646
60.8888381994627,16.9015727823128
61.1388573375553,13.4318379172668
61.3888386123187,12.5823935871142
61.6388575934925,12.376206011204
61.8888390185036,14.5693512090622
62.1666170191164,13.9023886845268
62.4166357612445,17.8990097837122
62.6666174152412,14.0765608784345
62.9443954103689,14.4379577363119
63.1944139193971,12.0648516850101
63.4443957968029,12.576221643952
63.7221737866457,10.8937943182954
63.9721920683005,50.94745397213
64.22217416374,13.8762474697258
64.4999521484884,13.1438361899032
64.7777301314617,11.8656907766659
65.0555081126826,11.7771917689996
65.3332860921738,11.6921725608274
65.6110640699567,11.2214025090985
65.8610818220011,12.0083220716386
66.1110644257307,11.9455388436568
66.3888423988452,13.7564972175842
66.6666203703318,12.2202995914289
66.9443983402108,13.0677763070856
67.2221763085023,12.1896222122929
67.4999542752258,11.093089178601
67.7777322404005,13.8585925121038
68.0555102040454,12.2943550119351
68.3610452690838,10.9826884873105
68.6666217187708,11.469127926514
68.9443996776444,11.9754304993819
69.2221776350645,12.396504336622
69.4999555910486,13.8246567877894
69.7777335456139,10.2716991351049
70.0832691093064,11.0941180539924
70.3888450407459,11.6622874736195
70.666622990883,12.8839294018891
70.9444009396703,12.2820779264009
71.2499368275969,11.2439594981605
71.5555124223291,9.11635653749689
71.8332903669022,11.9193000740824
72.1388264948921,14.1777617459375
72.4444018404608,10.2924582030816
72.7499381301234,11.4846248010512
73.0555133079555,11.7282736338943
73.3610497566227,12.1420607908574
73.6666247695374,11.8633177845986
73.9721613746063,11.5852982318654
74.2777362253523,13.1531795726231
74.5832729842836,13.5264878301708
74.8888476755415,12.8157981942654
75.1943845858571,11.9341547341043
75.4999591202416,10.992415924199
75.8054961795229,12.157785763307
76.1388297728028,12.4531836784737
76.4721633638166,11.2879790691138
76.7777375783635,9.92292254184554
77.0832749415538,11.5283423962179
77.4166085263054,10.8294312824281
77.7499421089012,11.0160511151693
78.0555160142109,11.0413213919646
78.3610536714857,11.5959937194137
78.6943872481218,10.5826362382885
79.0277208227054,10.8207418308495
79.3610543952624,11.2987468934524
79.6943879658182,12.0736834320445
80.0277215343979,14.9621173559566
80.361055101026,10.5360915688065
80.6943886657267,10.8690842149335
81.0277222285238,11.0129739212838
81.3610557894406,12.2682786733274
81.6943893485004,11.0176242341838
82.0277229057254,10.2845053065485
82.3610564611383,10.945342203992
82.6943900147607,10.7671376717805
83.0554812336589,12.2469000293986
83.4166127082363,11.5275423399522
83.74994625633,10.7445073330091
84.0832798027208,11.0678376627286
84.4443713449501,11.010168768318
84.8055024808219,9.07621690883071
85.1388360219521,12.082418730959
85.4999278029704,16.5732163259888
85.8610586888663,9.64037587363751
86.2221506299371,11.8321216726086
86.5832813483616,11.799929771298
86.9443734468568,9.19616364701613
87.3055040006224,8.88993337812658
87.6665962539779,9.93576496091858
88.0277266458267,10.290884241736
88.3888190515408,8.94021785124884
88.7499492841468,11.583160407454
89.1110418397775,10.2878288736002
89.4999310296597,10.1486534289678
89.8610610223481,12.3944004030567
90.2221538039855,13.7070445405328
90.6110429865155,11.3328738945414
90.9999321665356,9.19378024289469
91.3610618447248,9.92808100554914
91.7221549228806,9.85597630228252
92.1110440959047,10.5761138813843
92.4999332665398,8.65804614355196
92.8888224348156,8.99974733757636
93.2777116007618,9.54674360027433
93.6666007644076,11.7300162674819
94.0554899257811,8.65058302417806
94.4443790849108,10.195453986772
94.833268241824,8.35158027947066
95.2221573965479,11.8352122970797
95.6110465491094,11.645014234683
95.9999356995346,13.7036970771564
96.4165826369958,10.2257675483283
96.8332695862292,10.0385818927418
97.2221587301068,9.19183834679577
97.6110478719528,10.8042300333794
98.0276951291585,10.4477747194448
98.4443817406072,10.9064653423512
98.8332708762232,11.5593771984426
99.2499183691662,10.166146210528
99.666604731774,10.3416039623559
100.083252382191,46.4660853255249
100.499938578665,9.15284497677033
100.916586383991,11.6232520332137
101.333272417108,9.32982549235563
101.749920374842,9.55671162787837
102.166606247312,11.1423280998392
102.583254355009,8.52345431459702
103.027699140154,8.52877898310628
103.472143922371,9.62157951007265
103.88882947114,7.97033589433888
104.30547788127,8.70645090792921
104.74992265528,8.67435319162084
105.194367426505,9.73535596053055
105.63881219498,9.26185261039781
106.083256960741,9.70810251388465
106.499942039026,11.730775602684
106.916590889341,9.75304771816952
107.361035647482,9.50142427319756
107.805480403037,11.4658435645883
108.277682762184,9.11410146950771
108.749925500148,10.0096463077166
109.194370247823,9.86795716181498
109.63881499304,9.76516059933724
110.083259735828,9.51820908365919
110.527704476217,8.66694979058448
110.999907314624,9.89302636916888
111.472149541707,10.4278019714358
111.916594274782,9.52588049099167
112.38879734891,9.30467937957751
112.861039325017,9.50522326941941
113.333242556189,10.104710202676
113.805484365198,8.7902046215796
114.27768775086,9.4087084376138
114.749929395572,10.5092257417766
115.222132933231,10.3254024613976
115.69437441638,9.61555991828453
116.166578103604,8.46372696320571
116.66657848316,11.5023821379219
117.166578859478,10.8385049092444
117.638820018315,10.0088552722344
118.111024006051,10.891845252126
118.611024373239,9.03055707248244
119.111024737344,11.6859812899483
119.611025098406,11.2840755485622
120.111025456461,93.4889364808229
120.611025811548,12.6485111934378
121.111026163703,11.2829684862749
121.611026512962,9.73632035636102
122.111026859361,8.85848828671925
122.611027202934,9.88358225894107
123.111027543717,8.97635527478528
123.611027881743,10.1987129916152
124.138786330416,10.1733755719619
124.666584142005,10.123780113967
125.166584471665,10.3077954180443
125.694343155206,9.82899638970948
126.222140714592,9.03947262651687
126.749899554285,8.95228610420545
127.277696946117,8.75128122532762
127.805455939431,14.5859932559468
128.333253166523,10.9519093983368
128.861012310986,9.3353908462618
129.388809376081,8.46524805663026
129.916568669281,9.80935711819641
130.472124642113,9.90487997109977
131.027680611408,10.2092689323492
131.555477352293,12.6009986703201
132.083236943479,11.0101406640968
132.638792902762,10.9806258270905
133.194348858678,26.8960780550792
133.749904811267,12.7691072167626
134.305460760572,11.8589832058999
134.861016706633,10.4916273131289
135.416572649489,9.99944470214628
135.972128589181,9.58673472368408
136.555442545762,8.57875964258287
137.138796052403,9.39461631732447
137.694351982527,9.37261844283087
138.24990790964,9.24297657156899
138.833222177646,8.4579662181392
139.416575346938,8.65516859281254
139.999889770612,10.9950081111359
140.583242771446,7.96058429394761
141.166557348267,7.97555790253058
141.74991018348,7.32677446100922
142.333224910988,9.34715323226755
142.916577583343,9.15194745945879
143.499892459139,8.94656405229181
144.111004026284,9.35512169607209
144.722115589577,9.45410056943943
145.305467936805,8.40699484216303
145.888783108982,8.32514660758072
146.499894661345,9.69024808068813
147.111006210042,7.97662370181228
147.722117755118,8.64528526724068
148.333229296619,9.51850926213637
148.944340834588,8.80070488137214
149.58321039225,125.379693435872
150.222119493664,281.542158055491
150.833231020987,8.19119686045983
151.444342544952,8.65209273302568
152.083212413203,7.69146281984655
152.722121175291,8.61999802258287
153.360991198468,8.98950223340428
153.999899791483,8.77158584630745
154.638769967084,9.00800601731006
155.277678393876,8.959824685221
155.916548719459,8.25486725186803
156.555456982808,8.75123300211857
157.194327455989,8.55934930492888
157.860994616713,7.69256971049707
158.527661773282,7.1480130401635
159.194328925747,8.51906630568382
159.860996074161,8.7636757000385
160.527663218573,7.75954279742554
161.194330359034,8.08431911500461
161.860997495591,7.58378283211053
162.527664628294,7.84661642344559
163.194331757189,9.05480556042367
163.860998882323,9.36305326932164
164.527666003742,9.08409053296768
165.222091459181,10.0993082355326
165.916555828293,8.80430203855392
166.583222938536,9.1765930182709
167.277648621592,8.88949716277949
167.972112740233,8.00827695533836
168.666538574022,8.36878271946167
169.388761342393,8.46408831837749
170.08322521026,9.31470484406068
170.777651268585,8.83704183640323
171.499874023565,8.59511854739064
172.222096774076,7.5037753234351
172.944319520175,7.85228430480383
173.666542261917,9.46933344537302
174.388764999356,8.59673225054184
175.110987732545,8.67404920971342
175.833210461536,9.56719740846376
176.555433186381,8.19237645050289
177.277655907131,9.15777401652367
177.999878623836,8.90015402642952
178.749859708051,8.28336793377839
179.499879638123,9.94390307908803
180.249860875532,17.1905090432108
180.999880635599,8.88259170416743
181.749862023741,8.83913290017655
182.499881616678,8.6368579945119
183.249863153153,8.61610169368878
184.027641509304,8.74431063052327
184.777660853783,7.69652828340363
185.527642611043,7.61897176755685
186.305420953108,8.27394707769404
187.083199290481,8.46924200309449
187.860977623221,8.67083956669047
188.638755951384,8.30044212303483
189.416534275027,7.54278263687791
190.194312594206,7.98368762166594
190.999849180033,7.66086937013783
191.805424812823,9.64865826163162
192.583203118626,9.56100029512938
193.38873993197,7.7033341956439
194.19431531005,7.45680634215708
194.999852273782,7.97532536790899
195.805427483696,7.49574719718752
196.610964595424,8.64657123298405
197.444298547142,8.7706804398634
198.277632493662,8.34498725189345
199.083207370097,9.07639816049573
199.88874477577,21.541959197763
200.722078707415,8.38012939714583
